Local Timestamp Central Time (Interval Ending),UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Date,Hour Number,Total Generation (MW),Biomass Generation (MW),Coal Generation (MW),Gas Generation (MW),Gas-CC Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Generation (MW),Solar Generation (MW),Wind Generation (MW),Bus average LMP_x,Houston LMP_x,Hub average LMP_x,North LMP_x,Panhandle LMP_x,South LMP_x,West LMP_x,TOTAL Actual Load (MW),Coast Actual Load (MW),East Actual Load (MW),Far West Actual Load (MW),North Actual Load (MW),North Central Actual Load (MW),Southern Actual Load (MW),South Central Actual Load (MW),West Actual Load (MW),Bus average LMP_y,Houston LMP_y,Hub average LMP_y,North LMP_y,Panhandle LMP_y,South LMP_y,West LMP_y,SystemTotal Forecast Load (MW),Houston Forecast Load (MW),North Forecast Load (MW),South Forecast Load (MW),West Forecast Load (MW),"Comision Federal de Electricidad, Laredo Net Export (MW)","Comision Federal de Electricidad, Railroad Net Export (MW)","Southwest Power Pool, East Net Export (MW)","Southwest Power Pool, North Net Export (MW)",Average Temperature (Fahrenheit),Dallas / Fort Worth Temperature (Fahrenheit),Dallas / Fort Worth Temperature Observation Time (Central),Houston International Airport Temperature (Fahrenheit),Houston International Airport Temperature Observation Time (Central),TOTAL Actual Load (MW)_lag1,Year,Month,Day,Hour,DayOfWeek,DayOfYear,IsWeekend,Month_sin,Month_cos,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos
2024-03-12 11:00:00,3/12/2024 15:15,3/12/2024 10:00,3/12/2024,11,174998.78671000001,14.202352,11997.25992,1834.401604,30571.776868,15.355336000000001,15306.016076,312.21128799999997,39811.589504,76531.42083,2.4625,3.9925,2.3475,2.3924999999999996,0.09250000000000001,2.975,0.037500000000000006,44107.5,11340.64,1562.63,6373.73,1401.27,12051.68,3514.28,6792.8,1070.47,6.47,8.18,6.15,6.41,1.99,7.89,2.11,43794.749512,10835.230921,14337.708417,10724.644683,7897.16549,0.0,-0.1,3.001467,-52.0,69.0,66.0,2024-03-12 10:53:00,72.0,2024-03-12 10:53:00,44202.59,2024,3,12,11,1,72,0,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,0.7818314824680297,0.6234898018587336
2024-03-12 12:00:00,3/12/2024 16:15,3/12/2024 11:00,3/12/2024,12,176578.10471,14.189928,12497.445368,1633.252716,29696.2775,15.37986,15303.968804,317.592184,47779.9044,70103.61705,0.7749999999999999,4.112500000000001,1.2275,0.04,0.0125,0.755,-0.0075,44202.59,11514.96,1570.74,6290.31,1371.81,12017.88,3558.7,6773.89,1104.28,5.47,7.1,5.18,5.51,1.87,6.35,1.76,43701.029053,10954.242411,14288.54476,10642.230658,7816.011224,0.0,-0.1,78.038139,-52.0,71.05,69.1,2024-03-12 11:53:00,73.0,2024-03-12 11:53:00,44583.19,2024,3,12,12,1,72,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.7818314824680297,0.6234898018587336
2024-03-12 13:00:00,3/12/2024 17:15,3/12/2024 12:00,3/12/2024,13,178349.65892000002,14.216596,12492.628956,1664.352424,31087.291264,15.969612,15303.587924,657.0892160000001,53326.44355,64412.335510000004,3.7199999999999998,9.34,4.484999999999999,2.4575,2.4000000000000004,3.78,2.36,44583.19,11690.22,1581.97,6302.21,1344.55,11997.47,3692.96,6860.2,1113.63,5.73,7.23,5.77,5.43,3.84,6.38,4.04,43807.699707,11133.563883,14240.995296,10735.941154,7697.199375,0.0,-0.1,77.037651,-51.799999,72.05,69.1,2024-03-12 12:53:00,75.0,2024-03-12 12:53:00,45146.71,2024,3,12,13,1,72,0,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890683,0.7818314824680297,0.6234898018587336
2024-03-12 14:00:00,3/12/2024 18:15,3/12/2024 13:00,3/12/2024,14,180687.48202,14.199184,12636.752896,2771.1030760000003,37169.559824,36.230712,15298.156056,576.208572,56699.41984,56076.55424,14.8725,31.97,17.2325,11.2075,11.5125,14.085,11.67,45146.71,11893.87,1606.05,6368.67,1358.33,11953.05,3790.78,7074.74,1101.22,7.42,9.31,7.69,6.76,6.4,8.33,6.37,44362.060425,11377.967164,14234.58124,10971.724774,7777.787247,0.0,-0.1,77.037651,-51.899998,73.05,71.1,2024-03-12 13:53:00,75.0,2024-03-12 13:53:00,45657.65,2024,3,12,14,1,72,0,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336
2024-03-12 15:00:00,3/12/2024 19:15,3/12/2024 14:00,3/12/2024,15,181883.87031,14.34746,13337.214332,3337.42712,42244.87612,37.128744,15294.429648,523.95802,54583.50608,53540.02478,17.145,17.3475,17.1375,17.245,17.2325,16.735,17.2275,45657.65,12008.38,1581.46,6536.77,1359.69,11954.5,3923.7,7183.58,1109.58,8.94,11.5,9.41,8.0,8.15,9.84,8.32,45076.531006,11680.225913,14267.502031,11160.924151,7967.878911,0.0,-0.1,78.038139,-101.599998,73.05,71.1,2024-03-12 14:53:00,75.0,2024-03-12 14:53:00,46024.33,2024,3,12,15,1,72,0,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,0.7818314824680297,0.6234898018587336
2024-03-12 16:00:00,3/12/2024 20:15,3/12/2024 15:00,3/12/2024,16,182888.49478,14.307692,13321.973364000001,3264.616192,45578.77583,42.501432,15300.37556,753.893416,51168.74976,54377.03875,16.1075,21.61,16.7825,15.3,15.4525,14.692499999999999,15.537500000000001,46024.33,12109.14,1596.85,6448.23,1362.41,12011.77,4083.55,7263.75,1148.63,11.77,13.68,12.12,11.17,11.18,12.09,11.55,45699.519897,11880.385135,14390.313318,11407.39605,8021.425394,0.0,-0.1,7.003423,-219.099991,74.9,73.9,2024-03-12 15:53:00,75.9,2024-03-12 15:53:00,46555.33,2024,3,12,16,1,72,0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336
2024-03-12 17:00:00,3/12/2024 21:15,3/12/2024 16:00,3/12/2024,17,184676.17046,14.228448,12266.187507999999,3777.235804,47798.00085,203.758484,15295.04928,208.59729199999998,49074.61857,56971.43142,9.83,10.175,9.79,10.1725,10.2575,8.51,10.3075,46555.33,12190.14,1601.36,6524.79,1386.16,12128.77,4178.02,7367.22,1178.87,11.95,14.4,12.44,11.15,11.18,12.2,12.01,46605.009155,12010.162789,14637.131679,11777.29513,8180.419557,0.0,-0.1,3.001467,-199.399994,74.0,73.0,2024-03-12 16:53:00,75.0,2024-03-12 16:53:00,47106.42,2024,3,12,17,1,72,0,1.0,6.123233995736766e-17,-0.9659258262890683,-0.25881904510252063,0.7818314824680297,0.6234898018587336
2024-03-12 18:00:00,3/12/2024 22:15,3/12/2024 17:00,3/12/2024,18,187118.36501,14.215444,11895.251068000001,3207.975268,48268.72068,370.975352,15293.156331999999,141.873568,47190.69649,61713.296870000006,6.9975000000000005,7.352499999999999,6.9625,7.325,7.445,5.665,7.515000000000001,47106.42,12204.87,1628.1,6535.14,1391.82,12423.57,4213.84,7486.28,1222.81,13.62,14.52,13.77,13.66,13.19,12.57,14.34,47356.540405,12002.942752,14895.22094,12139.323852,8319.052862,0.0,-0.1,3.001467,-149.300003,73.45,73.9,2024-03-12 17:53:00,73.0,2024-03-12 17:53:00,46772.98,2024,3,12,18,1,72,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336
2024-03-12 19:00:00,3/12/2024 23:15,3/12/2024 18:00,3/12/2024,19,186818.53756,14.261784,12930.468420000001,5112.198644,55983.70918,371.828612,15293.440072,1564.098456,30163.868282,65557.40214,23.65,23.835,23.4775,24.6375,24.91,20.369999999999997,25.067500000000003,46772.98,11964.32,1617.83,6449.03,1401.67,12521.09,4104.64,7513.72,1200.67,26.59,27.36,27.12,26.36,25.37,24.71,30.04,46509.769775,11704.593152,14861.336442,12038.684898,7905.155284,0.0,-0.1,4.001956,-0.1,72.5,73.0,2024-03-12 18:53:00,72.0,2024-03-12 18:53:00,46815.29,2024,3,12,19,1,72,0,1.0,6.123233995736766e-17,-0.9659258262890684,0.2588190451025203,0.7818314824680297,0.6234898018587336
2024-03-12 20:00:00,3/13/2024 0:15,3/12/2024 19:00,3/12/2024,20,186945.03634,14.29644,22718.566456,11039.582196,63512.28814,461.854356,15293.210416,1902.03178,4203.021812,68214.00149,34.58,34.7875,34.385,35.692499999999995,36.025,30.8425,36.22,46815.29,11962.85,1637.32,6506.58,1409.48,12533.28,4018.47,7577.47,1169.85,51.46,51.63,55.09,46.77,41.22,52.18,69.79,46239.459961,11659.987626,14874.999915,12015.039431,7689.432989,0.0,-0.1,3.001467,48.799999,70.55,71.1,2024-03-12 19:53:00,70.0,2024-03-12 19:53:00,47163.44,2024,3,12,20,1,72,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336
2024-03-12 21:00:00,3/13/2024 1:15,3/12/2024 20:00,3/12/2024,21,188616.009,14.281612,19694.27266,10898.954172,62238.69255,375.10348,15293.197264,662.466456,0.022476,79679.62219,18.125,18.035,18.0125,18.7425,19.0,16.125,19.155,47163.44,11940.29,1633.66,6530.47,1458.08,12756.55,4031.86,7657.76,1154.77,27.85,27.69,31.31,23.29,19.03,28.9,45.36,46646.519897,11683.32093,15135.886606,12211.766469,7615.545892,0.0,97.800003,25.012224,27.5,69.55,70.0,2024-03-12 20:53:00,69.1,2024-03-12 20:53:00,46461.85,2024,3,12,21,1,72,0,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865475,0.7818314824680297,0.6234898018587336
2024-03-12 22:00:00,3/13/2024 2:15,3/12/2024 21:00,3/12/2024,22,185447.89885,14.280552,11768.065144,5656.845212,57827.67297,361.656228,15298.864848000001,821.741864,0.158164,93962.47628,12.455,12.4925,12.3375,12.975000000000001,13.0075,10.85,13.04,46461.85,11693.65,1593.13,6504.8,1436.54,12594.25,3972.09,7522.33,1145.05,15.86,15.96,18.19,12.79,9.66,16.56,27.45,45795.070679,11370.099395,14784.914598,11956.661572,7683.395113,0.0,70.0,52.025429,-51.799999,68.0,69.1,2024-03-12 21:53:00,66.9,2024-03-12 21:53:00,44638.77,2024,3,12,22,1,72,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336
2024-03-12 23:00:00,3/13/2024 3:15,3/12/2024 22:00,3/12/2024,23,177863.13979,14.289456000000001,10281.778188,4154.734396,48519.821769999995,35.571624,15301.443088,464.402836,0.0,99594.83275,8.629999999999999,9.6575,7.8375,9.365,3.0100000000000002,9.442499999999999,2.8899999999999997,44638.77,11219.65,1489.77,6505.29,1359.08,12013.18,3763.79,7215.2,1072.81,11.23,11.33,12.54,9.73,8.29,10.69,18.42,43840.230469,10905.102324,13967.891396,11359.716756,7607.519992,0.0,70.0,54.026405,-51.899998,69.1,69.1,2024-03-12 22:53:00,69.1,2024-03-12 22:53:00,42534.08,2024,3,12,23,1,72,0,1.0,6.123233995736766e-17,-0.2588190451025215,0.9659258262890681,0.7818314824680297,0.6234898018587336
2024-03-13 00:00:00,3/13/2024 4:15,3/12/2024 23:00,3/12/2024,24,168769.73411000002,14.317675999999999,10290.599916,3253.73854,40366.48456,33.579536,15302.696228,366.479496,0.311932,99793.59855,8.3475,9.7925,7.075,9.67,-0.1575,9.045,-0.20249999999999999,42534.08,10733.64,1391.22,6469.76,1291.47,11320.3,3545.88,6766.76,1015.06,9.7,10.02,10.61,8.83,7.53,8.63,14.96,41699.300415,10325.32947,13084.810868,10669.803734,7619.356343,0.0,114.800003,54.026405,0.0,67.45,68.0,2024-03-12 23:53:00,66.9,2024-03-12 23:53:00,40595.33,2024,3,13,0,2,73,0,1.0,6.123233995736766e-17,0.0,1.0,0.9749279121818236,-0.22252093395631434
2024-03-13 01:00:00,3/13/2024 5:15,3/13/2024 0:00,3/13/2024,1,161231.18407,8.330644,10271.892208000001,2839.034292,33270.496376,28.621816,15301.670416,435.918952,0.1383,99948.32611,7.749999999999999,16.4925,8.08,7.125,1.5750000000000002,6.6875,2.0125,40595.33,10231.76,1293.92,6611.0,1223.74,10508.46,3468.9,6303.41,954.13,4.9,6.12,4.96,5.0,1.76,3.99,4.72,40149.059814,9833.269368,12542.097438,10197.927359,7575.76565,0.0,20.1,3.001467,0.0,66.9,66.9,2024-03-13 00:53:00,66.9,2024-03-13 00:53:00,39278.19,2024,3,13,1,2,73,0,1.0,6.123233995736766e-17,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2024-03-13 02:00:00,3/13/2024 6:15,3/13/2024 1:00,3/13/2024,2,156817.92936,8.329072,10233.88046,1817.283388,29766.880808,17.074344,15302.938484,209.00264399999998,0.053584,100404.91113,3.27,4.5525,3.04,3.68,0.495,2.4175,1.5125,39278.19,9915.43,1244.52,6703.75,1205.31,9969.2,3328.6,6006.07,905.31,4.09,4.94,4.57,3.77,2.73,2.75,6.81,38892.1604,9489.084827,11888.081245,9767.691278,7747.30305,0.0,275.700012,4.001956,0.0,66.0,66.0,2024-03-13 01:53:00,66.0,2024-03-13 01:53:00,38615.96,2024,3,13,2,2,73,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2024-03-13 03:00:00,3/13/2024 7:15,3/13/2024 2:00,3/13/2024,3,153195.41046,8.320168,10227.535844,1660.179288,28745.115476,16.596712,15301.058216,185.09286,0.0714,98851.69651,0.28500000000000003,1.6775,0.5025,0.022499999999999964,-0.5075000000000001,-0.08750000000000002,0.3975,38615.96,9695.14,1229.65,6717.55,1201.82,9803.96,3225.67,5842.04,900.15,2.32,3.25,2.78,2.0,0.81,1.17,4.71,38079.230591,9271.405927,11492.340959,9615.00118,7700.482525,0.0,225.100006,4.001956,0.0,64.9,64.9,2024-03-13 02:53:00,64.9,2024-03-13 02:53:00,38001.96,2024,3,13,3,2,73,0,1.0,6.123233995736766e-17,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2024-03-13 04:00:00,3/13/2024 8:15,3/13/2024 3:00,3/13/2024,4,151338.20986,8.306296,10231.576544,1619.703352,30897.664988,23.002152000000002,15302.643568,411.411676,0.015204000000000002,94057.74216,-1.42,0.29500000000000004,-1.1675,-1.85,-1.9,-1.3275000000000001,-1.7825,38001.96,9615.5,1222.11,6592.77,1199.08,9614.58,3110.51,5747.56,899.86,1.86,2.66,2.44,1.32,0.43,1.0,4.79,37577.030029,9174.348157,11296.212441,9418.741479,7687.727953,0.0,225.5,5.002445,-0.1,64.45,64.9,2024-03-13 03:53:00,64.0,2024-03-13 03:53:00,37842.95,2024,3,13,4,2,73,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-03-13 05:00:00,3/13/2024 9:15,3/13/2024 4:00,3/13/2024,5,151987.92461,8.313208,10235.733652,1680.24996,31375.654516,23.101348,15304.304504,186.80714799999998,0.0,93640.02082,-0.2425,1.2675,0.125,-0.8625,-1.1125,0.1475,-0.0475,37842.95,9641.71,1202.46,6549.54,1212.58,9503.2,3070.42,5775.04,888.01,3.93,4.54,4.83,2.85,1.43,3.67,8.27,37853.941101,9245.807954,11403.78338,9381.363594,7822.986173,0.0,225.199997,103.050369,-0.1,63.5,64.0,2024-03-13 04:53:00,63.0,2024-03-13 04:53:00,39033.08,2024,3,13,5,2,73,0,1.0,6.123233995736766e-17,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2024-03-13 06:00:00,3/13/2024 10:15,3/13/2024 5:00,3/13/2024,6,156454.21399000002,8.313588,10224.104832,2188.3261439999997,34469.190195999996,23.050528,15297.939068,366.654652,0.199648,94371.40596,3.13,4.1274999999999995,3.705,2.225,1.645,3.7024999999999997,4.775,39033.08,9974.3,1213.06,6550.69,1258.35,10046.43,3073.11,5958.21,958.93,8.55,9.02,9.44,7.56,6.19,8.05,13.14,39035.260803,9607.190399,12099.710331,9618.948066,7709.412007,0.0,-0.1,202.09877,-0.1,63.0,63.0,2024-03-13 05:53:00,63.0,2024-03-13 05:53:00,40950.99,2024,3,13,6,2,73,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2024-03-13 07:00:00,3/13/2024 11:15,3/13/2024 6:00,3/13/2024,7,164025.88628,8.308112,10249.150892,3180.7266440000003,41938.202701999995,21.294463999999998,15303.216683999999,970.753224,0.23855200000000001,92669.29286,6.9025,8.585,7.535,5.175,1.78,10.4975,5.8825,40950.99,10436.5,1314.03,6568.13,1316.73,10790.43,3183.76,6314.89,1026.52,14.09,14.66,15.65,11.84,9.18,15.22,20.88,41427.199829,10164.664522,13421.863845,10135.222931,7705.448532,0.0,-0.1,102.049881,-0.1,64.0,64.0,2024-03-13 06:53:00,64.0,2024-03-13 06:53:00,42605.37,2024,3,13,7,2,73,0,1.0,6.123233995736766e-17,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
2024-03-13 08:00:00,3/13/2024 12:15,3/13/2024 7:00,3/13/2024,8,170798.10396,8.289948,10529.974164,3733.961876,46665.64004,15.174508,15306.588459999999,2205.703348,20.600508,92405.0483,11.852500000000001,12.235,13.045,9.85,-1.6325,13.9925,16.0975,42605.37,10841.0,1374.29,6588.99,1370.27,11416.73,3290.75,6647.93,1075.41,14.85,15.6,17.05,11.7,0.05,16.93,23.96,43085.350769,10497.098691,14260.29592,10487.960329,7839.99583,0.0,-0.1,102.049881,0.0,65.45,64.0,2024-03-13 07:53:00,66.9,2024-03-13 07:53:00,43460.75,2024,3,13,8,2,73,0,1.0,6.123233995736766e-17,0.8660254037844388,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
2024-03-13 09:00:00,3/13/2024 13:15,3/13/2024 8:00,3/13/2024,9,174581.17862,8.293664,11353.31244,3914.250236,49935.48708,15.62382,15306.680536,1441.64452,6761.9349760000005,86087.26176,14.1325,13.6875,15.585,12.067499999999999,0.13,15.405,21.175,43460.75,11066.57,1419.82,6587.94,1395.35,11657.7,3408.5,6824.03,1100.84,15.45,16.79,16.49,13.79,1.04,16.87,18.51,43781.670776,10662.900393,14592.793787,10705.864216,7820.112381,0.0,35.100002,202.09877,0.0,67.0,64.9,2024-03-13 08:53:00,69.1,2024-03-13 08:53:00,44480.12,2024,3,13,9,2,73,0,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
2024-03-13 10:00:00,3/13/2024 15:00,3/13/2024 9:45,3/13/2024,10,178024.03835,8.31588,10787.231872,3006.353168,49031.17656,15.635988000000001,15305.064804,343.809412,30433.020048000002,70381.9437,12.065,13.192499999999999,11.0375,12.9875,0.32,13.3025,4.665,44480.12,11393.32,1478.72,6628.28,1397.16,12000.54,3421.62,7010.5,1149.98,12.15,14.4,11.94,12.06,0.8,12.74,8.57,44597.279663,10878.976746,14932.346107,10953.228253,7832.728557,0.0,35.100002,303.148163,-0.1,69.0,68.0,2024-03-13 09:53:00,70.0,2024-03-13 09:53:00,45396.44,2024,3,13,10,2,73,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2024-03-13 11:00:00,3/13/2024 15:15,3/13/2024 10:00,3/13/2024,11,181381.28243,8.288296,11461.018584000001,2782.263184,45802.44566,15.30996,15306.605548,322.3991,41300.829564,65552.36182,11.9475,19.872500000000002,12.7175,10.6875,-4.105,11.39,8.915,45396.44,11722.13,1514.16,6567.82,1384.03,12303.46,3624.35,7127.01,1153.49,9.41,12.18,9.26,9.27,-0.67,9.83,5.76,45526.509521,11181.739905,15142.270611,11253.418269,7949.080736,0.0,-0.1,3.001467,203.199997,72.5,72.0,2024-03-13 10:53:00,73.0,2024-03-13 10:53:00,46579.33,2024,3,13,11,2,73,0,1.0,6.123233995736766e-17,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
2024-03-13 12:00:00,3/13/2024 16:15,3/13/2024 11:00,3/13/2024,12,184795.5144,8.26484,12434.938148,2340.375652,44404.2311,204.113696,15304.107587999999,382.201432,46676.03432,64854.26318,8.695,11.53,7.612500000000001,10.0225,-20.285,8.11,0.7825,46579.33,12026.75,1551.39,6757.12,1376.47,12466.33,3998.1,7230.78,1172.39,9.51,13.23,9.41,9.51,-3.09,8.97,5.93,46394.329834,11542.478442,15367.329148,11501.978588,7982.543657,0.0,-0.1,4.001956,0.0,74.45,75.0,2024-03-13 11:53:00,73.9,2024-03-13 11:53:00,47633.51,2024,3,13,12,2,73,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2024-03-13 13:00:00,3/13/2024 17:15,3/13/2024 12:00,3/13/2024,13,189332.51453,8.293572,12416.45228,1731.5289559999999,42794.01823,65.822944,15301.697148,446.872104,50729.45207,67560.01619,9.235,25.0325,10.2575,7.9625,-11.17,5.6525,2.3875,47633.51,12260.9,1585.88,6696.18,1398.31,12826.84,4301.82,7323.78,1239.8,8.85,13.36,8.7,8.88,-5.1,8.19,4.37,47462.559937,11946.35173,15702.754922,11967.699008,7845.754276,0.0,-0.1,4.001956,0.0,76.45,77.0,2024-03-13 12:53:00,75.9,2024-03-13 12:53:00,48638.46,2024,3,13,13,2,73,0,1.0,6.123233995736766e-17,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
2024-03-13 14:00:00,3/13/2024 18:15,3/13/2024 13:00,3/13/2024,14,194549.45235,8.29788,12360.290799999999,1624.556476,43520.98978,16.045196,15299.554892,399.102128,52057.49763,70136.80101,7.452500000000001,16.0075,6.97,8.835,-6.465,2.17,0.8575,48638.46,12567.99,1628.92,6638.47,1414.49,13124.06,4474.26,7533.25,1257.02,8.65,14.15,8.42,8.66,-6.0,8.2,2.65,48877.72998,12451.937022,15985.295173,12503.960193,7936.537593,0.0,-0.1,103.050369,0.0,78.55,79.0,2024-03-13 13:53:00,78.1,2024-03-13 13:53:00,49735.04,2024,3,13,14,2,73,0,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2024-03-13 15:00:00,3/13/2024 19:15,3/13/2024 14:00,3/13/2024,15,198811.19744000002,8.166068,12309.617592,2906.419628,45391.03344,16.00216,15297.440672,219.56774,51947.073860000004,71570.50183,7.3125,14.895,6.76,8.725,-6.987500000000001,2.4699999999999998,0.955,49735.04,12793.13,1672.96,6602.53,1427.19,13437.31,4572.61,7925.79,1303.5,11.51,20.83,11.33,11.33,-5.95,10.54,2.62,50286.519775,12943.420804,16326.88557,12912.572429,8103.640973,0.0,-0.1,4.001956,0.0,79.55,79.0,2024-03-13 14:53:00,80.1,2024-03-13 14:53:00,51526.22,2024,3,13,15,2,73,0,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
